Date,Time,Open,High,Low,Close,Volume
2020.10.22,17:15,12518.10000,12519.90000,12460.10000,12474.60000,2508
2020.10.22,17:30,12475.10000,12481.70000,12457.10000,12463.00000,2894
2020.10.22,17:45,12462.80000,12506.60000,12456.20000,12498.90000,3132
2020.10.22,18:00,12498.60000,12548.20000,12497.40000,12545.70000,2401
2020.10.22,18:15,12545.90000,12559.80000,12531.40000,12536.10000,2518
2020.10.22,18:30,12535.60000,12540.60000,12523.70000,12535.60000,1900
2020.10.22,18:45,12535.80000,12550.60000,12527.50000,12532.60000,1627
2020.10.22,19:00,12533.10000,12547.10000,12527.60000,12546.10000,1315
2020.10.22,19:15,12546.60000,12554.80000,12534.10000,12539.30000,1019
2020.10.22,19:30,12539.60000,12540.40000,12529.60000,12537.60000,1022
2020.10.22,19:45,12537.30000,12564.80000,12536.60000,12562.60000,841
2020.10.22,20:00,12563.10000,12585.10000,12560.80000,12582.10000,813
2020.10.22,20:15,12581.80000,12583.60000,12571.10000,12573.10000,818
2020.10.22,20:30,12573.30000,12580.30000,12562.60000,12574.80000,769
2020.10.22,20:45,12574.60000,12590.60000,12572.60000,12585.10000,809
2020.10.22,21:00,12585.30000,12590.60000,12581.30000,12586.10000,676
2020.10.22,21:15,12586.30000,12603.60000,12585.60000,12593.60000,570
2020.10.22,21:30,12593.80000,12597.30000,12589.80000,12590.10000,440
2020.10.22,21:45,12589.80000,12594.60000,12587.60000,12588.30000,407
2020.10.22,22:00,12588.60000,12591.30000,12571.80000,12577.80000,568
2020.10.22,22:15,12577.60000,12593.10000,12576.10000,12591.10000,446
2020.10.22,22:30,12591.60000,12601.10000,12589.60000,12593.60000,655
2020.10.22,22:45,12593.30000,12593.80000,12569.80000,12582.80000,848
2020.10.22,23:00,12583.00000,12594.90000,12570.30000,12584.90000,450
2020.10.22,23:30,12579.40000,12588.50000,12577.10000,12584.80000,212
2020.10.22,23:45,12585.80000,12595.80000,12585.80000,12594.90000,120
2020.10.23,01:00,12611.90000,12613.70000,12602.80000,12610.10000,316
2020.10.23,01:15,12611.00000,12614.60000,12606.40000,12607.30000,187
2020.10.23,01:30,12606.90000,12611.00000,12603.70000,12609.20000,147
2020.10.23,01:45,12610.10000,12614.60000,12604.90000,12604.90000,158
2020.10.23,02:00,12605.80000,12606.80000,12584.80000,12591.20000,220
2020.10.23,02:15,12592.10000,12600.70000,12590.80000,12597.90000,175
2020.10.23,02:30,12597.00000,12605.20000,12594.30000,12599.80000,137
2020.10.23,02:45,12598.90000,12599.80000,12589.60000,12598.20000,211
2020.10.23,04:00,12566.10000,12566.80000,12537.60000,12547.80000,231
2020.10.23,04:15,12547.60000,12557.30000,12542.30000,12550.30000,362
2020.10.23,04:30,12548.30000,12554.80000,12540.60000,12552.30000,243
2020.10.23,04:45,12553.10000,12553.80000,12543.30000,12550.80000,179
2020.10.23,05:00,12550.10000,12551.60000,12543.10000,12543.80000,216
2020.10.23,05:15,12543.30000,12552.30000,12542.80000,12548.10000,161
2020.10.23,05:30,12547.30000,12557.60000,12547.30000,12557.30000,83
2020.10.23,05:45,12557.10000,12563.30000,12548.80000,12562.60000,142
2020.10.23,06:00,12562.80000,12574.80000,12562.80000,12570.80000,183
2020.10.23,06:15,12570.30000,12575.30000,12564.60000,12564.60000,145
2020.10.23,06:30,12565.10000,12578.10000,12565.10000,12573.30000,97
2020.10.23,06:45,12572.80000,12573.10000,12565.30000,12569.10000,99
2020.10.23,07:00,12569.30000,12574.10000,12560.10000,12562.80000,199
2020.10.23,07:15,12562.60000,12569.10000,12560.30000,12563.30000,162
2020.10.23,07:30,12563.10000,12573.60000,12562.30000,12566.60000,186
2020.10.23,07:45,12567.60000,12580.60000,12567.60000,12577.40000,140
2020.10.23,08:00,12578.40000,12599.10000,12577.90000,12598.60000,219
2020.10.23,08:15,12598.40000,12604.10000,12584.60000,12587.60000,269
2020.10.23,08:30,12587.40000,12596.60000,12583.10000,12591.40000,181
2020.10.23,08:45,12590.40000,12590.40000,12568.30000,12570.60000,252
2020.10.23,09:00,12569.80000,12572.10000,12527.80000,12535.10000,879
2020.10.23,09:15,12534.80000,12543.30000,12524.80000,12539.60000,917
2020.10.23,09:30,12539.80000,12543.60000,12527.30000,12534.10000,729
2020.10.23,09:45,12533.80000,12536.60000,12510.60000,12514.80000,908
2020.10.23,10:00,12513.80000,12553.70000,12506.10000,12541.40000,3119
2020.10.23,10:15,12540.10000,12589.70000,12535.90000,12583.50000,2442
2020.10.23,10:30,12592.20000,12662.60000,12592.20000,12648.10000,2786
2020.10.23,10:45,12652.10000,12670.80000,12642.50000,12648.00000,2143
2020.10.23,11:00,12648.80000,12681.10000,12634.70000,12664.60000,2186
2020.10.23,11:15,12664.30000,12673.90000,12646.00000,12648.00000,1718
2020.10.23,11:30,12647.30000,12652.30000,12628.60000,12635.50000,1640
2020.10.23,11:45,12635.00000,12640.90000,12614.80000,12620.00000,1443
2020.10.23,12:00,12620.20000,12637.20000,12616.90000,12634.50000,1247
2020.10.23,12:15,12634.70000,12645.10000,12631.70000,12640.60000,1017
2020.10.23,12:30,12641.30000,12653.90000,12631.60000,12633.10000,938
2020.10.23,12:45,12633.70000,12652.20000,12629.70000,12632.70000,1150
2020.10.23,13:00,12632.90000,12670.30000,12632.90000,12666.30000,1244
2020.10.23,13:15,12665.80000,12685.90000,12662.80000,12664.10000,1231
2020.10.23,13:30,12663.60000,12697.60000,12663.60000,12691.40000,1243
2020.10.23,13:45,12691.90000,12705.60000,12679.90000,12679.90000,1252
2020.10.23,14:00,12681.10000,12689.40000,12671.60000,12688.10000,1233
2020.10.23,14:15,12687.80000,12689.80000,12672.20000,12680.70000,1033
2020.10.23,14:30,12680.20000,12699.40000,12677.40000,12696.80000,1066
2020.10.23,14:45,12696.30000,12700.40000,12685.90000,12689.20000,953
2020.10.23,15:00,12688.70000,12689.40000,12679.30000,12681.30000,957
2020.10.23,15:15,12681.90000,12699.80000,12680.10000,12687.10000,989
2020.10.23,15:30,12687.00000,12719.10000,12685.50000,12709.10000,969
2020.10.23,15:45,12708.90000,12708.90000,12692.80000,12696.70000,999
2020.10.23,16:00,12694.70000,12710.80000,12691.30000,12698.60000,956
2020.10.23,16:15,12697.80000,12700.40000,12691.20000,12696.30000,781
2020.10.23,16:30,12695.50000,12700.30000,12666.90000,12673.00000,2044
2020.10.23,16:45,12673.30000,12682.40000,12656.00000,12666.10000,2150
2020.10.23,17:00,12666.60000,12666.60000,12639.20000,12649.70000,1908
2020.10.23,17:15,12650.00000,12652.30000,12635.50000,12647.40000,2012
2020.10.23,17:30,12646.90000,12665.10000,12644.40000,12654.60000,1797
2020.10.23,17:45,12654.40000,12658.80000,12631.10000,12634.40000,2111
2020.10.23,18:00,12634.20000,12640.80000,12625.80000,12635.60000,1985
2020.10.23,18:15,12635.80000,12638.00000,12599.90000,12631.00000,2161
2020.10.23,18:30,12630.20000,12651.30000,12623.20000,12639.50000,1969
2020.10.23,18:45,12639.80000,12641.80000,12621.00000,12626.70000,1255
2020.10.23,19:00,12626.50000,12628.50000,12618.70000,12621.20000,865
2020.10.23,19:15,12621.50000,12623.20000,12593.00000,12613.00000,1311
2020.10.23,19:30,12612.70000,12628.20000,12606.70000,12625.50000,977
2020.10.23,19:45,12625.20000,12628.00000,12603.70000,12609.70000,881
2020.10.23,20:00,12610.20000,12627.20000,12609.50000,12618.50000,748
2020.10.23,20:15,12619.00000,12633.20000,12617.20000,12630.20000,733
2020.10.23,20:30,12629.20000,12633.00000,12622.00000,12623.20000,528
2020.10.23,20:45,12623.50000,12625.20000,12620.00000,12624.00000,372
2020.10.23,21:00,12624.20000,12632.20000,12621.20000,12630.70000,434
2020.10.23,21:15,12629.70000,12647.20000,12629.50000,12646.00000,364
2020.10.23,21:30,12646.20000,12646.20000,12633.20000,12633.70000,398
2020.10.23,21:45,12633.50000,12640.70000,12631.50000,12634.70000,325
2020.10.23,22:00,12634.50000,12655.50000,12633.70000,12654.50000,398
2020.10.23,22:15,12654.70000,12655.70000,12647.50000,12650.50000,387
2020.10.23,22:30,12650.70000,12659.00000,12649.00000,12658.00000,473
2020.10.23,22:45,12657.70000,12670.50000,12653.20000,12662.50000,558
2020.10.26,00:05,12614.30000,12614.80000,12580.50000,12585.10000,569
2020.10.26,00:20,12586.00000,12599.50000,12560.30000,12599.50000,534
2020.10.26,00:35,12597.70000,12603.30000,12591.30000,12592.00000,302
2020.10.26,00:50,12592.90000,12599.00000,12584.40000,12595.20000,267
2020.10.26,01:05,12594.30000,12614.40000,12593.40000,12609.70000,272
2020.10.26,01:20,12610.10000,12615.20000,12609.50000,12610.40000,217
2020.10.26,01:35,12610.90000,12618.70000,12607.70000,12614.60000,170
2020.10.26,01:50,12615.50000,12619.20000,12608.00000,12612.60000,177
2020.10.26,03:00,12564.10000,12574.10000,12562.50000,12573.90000,1142
2020.10.26,03:15,12574.40000,12574.80000,12562.30000,12565.60000,189
2020.10.26,03:30,12565.30000,12565.30000,12524.80000,12532.00000,491
2020.10.26,03:45,12532.50000,12536.80000,12520.00000,12520.30000,452
2020.10.26,04:00,12520.00000,12526.80000,12514.80000,12516.80000,355
2020.10.26,04:15,12516.50000,12526.80000,12512.30000,12517.30000,263
2020.10.26,04:30,12517.00000,12523.00000,12512.50000,12517.00000,266
2020.10.26,04:45,12516.00000,12518.30000,12496.50000,12500.70000,270
2020.10.26,05:00,12500.20000,12501.00000,12490.20000,12492.20000,244
2020.10.26,05:15,12492.00000,12498.50000,12472.70000,12479.20000,421
2020.10.26,05:30,12479.00000,12479.70000,12472.00000,12473.50000,268
2020.10.26,05:45,12473.00000,12494.00000,12472.70000,12493.00000,173
2020.10.26,06:00,12492.20000,12492.20000,12472.70000,12478.50000,302
2020.10.26,06:15,12478.20000,12478.50000,12464.40000,12466.40000,179
2020.10.26,06:30,12466.20000,12467.90000,12455.90000,12465.90000,223
2020.10.26,06:45,12464.20000,12471.70000,12460.90000,12463.90000,142
2020.10.26,07:00,12463.40000,12476.20000,12461.70000,12470.40000,162
2020.10.26,07:15,12470.20000,12488.00000,12469.40000,12482.40000,197
2020.10.26,07:30,12482.20000,12484.70000,12457.90000,12459.40000,330
2020.10.26,07:45,12458.90000,12468.70000,12445.40000,12454.70000,404
2020.10.26,08:00,12454.90000,12464.00000,12454.50000,12460.40000,237
2020.10.26,08:15,12459.90000,12459.90000,12452.70000,12457.50000,164
2020.10.26,08:30,12457.00000,12461.90000,12452.20000,12456.70000,255
2020.10.26,08:45,12457.00000,12457.20000,12434.90000,12439.80000,412
2020.10.26,09:00,12442.50000,12458.30000,12418.30000,12419.80000,1312
2020.10.26,09:15,12419.80000,12425.50000,12381.00000,12392.70000,1489
2020.10.26,09:30,12393.20000,12396.40000,12357.50000,12394.90000,1338
2020.10.26,09:45,12394.70000,12395.40000,12328.90000,12328.90000,1799
2020.10.26,10:00,12328.20000,12354.80000,12259.10000,12352.00000,4268
2020.10.26,10:15,12351.00000,12380.00000,12334.50000,12353.40000,3386
2020.10.26,10:30,12352.70000,12362.60000,12324.50000,12341.40000,2633
2020.10.26,10:45,12342.40000,12388.10000,12334.90000,12372.90000,2337
2020.10.26,11:00,12373.10000,12389.90000,12356.70000,12386.80000,1914
2020.10.26,11:15,12387.80000,12402.30000,12381.50000,12401.50000,1803
2020.10.26,11:30,12402.30000,12405.70000,12372.70000,12372.80000,1608
2020.10.26,11:45,12372.30000,12379.50000,12354.50000,12360.90000,1502
2020.10.26,12:00,12361.00000,12384.50000,12355.30000,12383.00000,1304
2020.10.26,12:15,12382.70000,12388.70000,12376.30000,12386.40000,1306
2020.10.26,12:30,12387.40000,12387.40000,12345.20000,12345.20000,1097
2020.10.26,12:45,12345.00000,12368.10000,12344.00000,12367.50000,1243
2020.10.26,13:00,12367.80000,12384.20000,12364.50000,12376.50000,1266
2020.10.26,13:15,12376.70000,12380.90000,12341.70000,12341.70000,1123
2020.10.26,13:30,12342.20000,12350.10000,12336.50000,12340.30000,1042
2020.10.26,13:45,12340.50000,12340.80000,12316.60000,12316.60000,1231
2020.10.26,14:00,12317.10000,12323.10000,12302.60000,12305.30000,1449
2020.10.26,14:15,12305.10000,12310.30000,12291.70000,12307.00000,1312
2020.10.26,14:30,12307.20000,12315.60000,12282.20000,12287.90000,1256
2020.10.26,14:45,12288.20000,12290.10000,12272.10000,12283.90000,1431
2020.10.26,15:00,12283.10000,12307.20000,12280.10000,12301.50000,1227
2020.10.26,15:15,12303.00000,12318.70000,12298.30000,12317.70000,1098
2020.10.26,15:30,12317.40000,12330.10000,12287.30000,12301.10000,2334
2020.10.26,15:45,12300.90000,12311.40000,12287.10000,12305.60000,2051
2020.10.26,16:00,12306.10000,12316.10000,12295.90000,12301.10000,2123
2020.10.26,16:15,12300.80000,12309.50000,12264.00000,12266.10000,2445
2020.10.26,16:30,12266.60000,12267.10000,12234.00000,12262.90000,2461
2020.10.26,16:45,12263.40000,12267.40000,12226.40000,12227.50000,2392
2020.10.26,17:00,12228.00000,12228.70000,12201.50000,12203.80000,2601
2020.10.26,17:15,12203.00000,12223.10000,12172.00000,12215.40000,2776
2020.10.26,17:30,12214.40000,12214.40000,12174.70000,12190.70000,2945
2020.10.26,17:45,12191.70000,12201.40000,12172.70000,12183.90000,2903
2020.10.26,18:00,12182.90000,12197.50000,12173.90000,12185.30000,2651
2020.10.26,18:15,12184.30000,12206.10000,12174.20000,12180.30000,2615
2020.10.26,18:30,12180.80000,12187.20000,12168.50000,12177.70000,2177
2020.10.26,18:45,12177.20000,12177.20000,12156.40000,12165.00000,1573
2020.10.26,19:00,12165.20000,12168.20000,12150.70000,12154.40000,1399
2020.10.26,19:15,12153.70000,12155.40000,12109.40000,12110.40000,1632
2020.10.26,19:30,12110.70000,12120.20000,12089.10000,12118.20000,1555
2020.10.26,19:45,12117.90000,12158.90000,12112.90000,12156.20000,1205
2020.10.26,20:00,12157.20000,12180.50000,12149.40000,12158.70000,1303
2020.10.26,20:15,12158.90000,12178.50000,12155.90000,12176.70000,1371
2020.10.26,20:30,12177.20000,12179.20000,12162.90000,12167.20000,1286
2020.10.26,20:45,12166.70000,12180.00000,12156.90000,12170.90000,1512
2020.10.26,21:00,12171.70000,12183.70000,12158.40000,12164.40000,1050
2020.10.26,21:15,12162.90000,12194.50000,12162.90000,12189.70000,861
2020.10.26,21:30,12190.50000,12206.00000,12181.00000,12195.70000,1134
2020.10.26,21:45,12196.20000,12214.00000,12174.90000,12211.00000,1408
2020.10.26,22:00,12210.70000,12219.50000,12210.50000,12213.00000,584
2020.10.26,22:15,12213.70000,12216.70000,12211.50000,12216.00000,131
2020.10.26,22:30,12215.70000,12215.70000,12204.70000,12207.20000,193
2020.10.26,22:45,12207.00000,12213.70000,12199.00000,12208.70000,219
2020.10.27,00:00,12204.50000,12213.60000,12203.20000,12207.30000,143
2020.10.27,00:15,12207.80000,12213.60000,12207.30000,12212.70000,20
2020.10.27,00:30,12213.60000,12213.60000,12210.00000,12212.70000,60
2020.10.27,00:45,12213.20000,12213.60000,12207.30000,12208.20000,74
2020.10.27,01:00,12207.80000,12219.00000,12203.70000,12215.30000,113
2020.10.27,01:15,12214.80000,12216.60000,12208.50000,12214.40000,138
2020.10.27,01:30,12213.90000,12215.70000,12205.80000,12205.80000,91
2020.10.27,01:45,12206.30000,12206.30000,12187.90000,12192.30000,397
2020.10.27,03:00,12208.40000,12210.80000,12197.90000,12205.50000,1035
2020.10.27,03:15,12206.10000,12209.80000,12194.10000,12201.80000,207
2020.10.27,03:30,12202.30000,12203.80000,12176.00000,12185.30000,324
2020.10.27,03:45,12185.00000,12189.50000,12173.30000,12175.00000,192
2020.10.27,04:00,12175.30000,12192.50000,12171.80000,12191.30000,215
2020.10.27,04:15,12191.00000,12191.30000,12172.80000,12173.00000,255
2020.10.27,04:30,12172.80000,12181.00000,12169.50000,12178.00000,179
2020.10.27,04:45,12176.30000,12184.30000,12173.50000,12175.80000,78
2020.10.27,05:00,12176.00000,12176.00000,12167.30000,12169.80000,88
2020.10.27,05:15,12170.00000,12184.00000,12168.30000,12177.00000,106
2020.10.27,05:30,12177.80000,12183.50000,12176.50000,12180.00000,110
2020.10.27,05:45,12180.80000,12181.50000,12170.30000,12171.80000,79
2020.10.27,06:00,12172.00000,12180.00000,12170.80000,12175.30000,160
2020.10.27,06:15,12175.50000,12185.00000,12173.80000,12183.50000,202
2020.10.27,06:30,12186.80000,12199.80000,12186.50000,12195.30000,249
2020.10.27,06:45,12195.50000,12210.80000,12193.30000,12203.00000,173
2020.10.27,07:00,12203.30000,12206.80000,12192.80000,12193.30000,190
2020.10.27,07:15,12193.80000,12211.30000,12193.80000,12206.30000,210
2020.10.27,07:30,12206.50000,12214.50000,12203.00000,12205.50000,180
2020.10.27,07:45,12205.80000,12212.00000,12199.80000,12209.80000,188
2020.10.27,08:00,12210.30000,12255.30000,12210.30000,12254.60000,360
2020.10.27,08:15,12255.80000,12255.80000,12219.80000,12220.00000,393
2020.10.27,08:30,12220.80000,12237.50000,12220.50000,12231.50000,214
2020.10.27,08:45,12231.80000,12254.30000,12226.80000,12253.80000,285
2020.10.27,09:00,12254.80000,12269.80000,12232.60000,12253.20000,1212
2020.10.27,09:15,12253.70000,12263.20000,12244.60000,12245.40000,1008
2020.10.27,09:30,12245.10000,12264.20000,12241.90000,12260.90000,836
2020.10.27,09:45,12261.20000,12278.60000,12256.60000,12260.60000,1184
2020.10.27,10:00,12261.10000,12262.40000,12132.20000,12142.70000,3626
2020.10.27,10:15,12143.70000,12174.40000,12119.80000,12123.70000,3013
2020.10.27,10:30,12124.40000,12156.00000,12113.00000,12141.30000,2689
2020.10.27,10:45,12141.60000,12179.40000,12134.10000,12165.80000,2343
2020.10.27,11:00,12166.30000,12166.30000,12076.80000,12101.30000,2371
2020.10.27,11:15,12101.10000,12107.30000,12066.50000,12101.80000,2385
2020.10.27,11:30,12101.30000,12121.30000,12083.10000,12085.10000,1857
2020.10.27,11:45,12084.60000,12095.10000,12065.20000,12086.50000,1545
2020.10.27,12:00,12086.70000,12121.90000,12086.20000,12117.40000,1458
2020.10.27,12:15,12117.70000,12132.40000,12106.00000,12112.10000,1362
2020.10.27,12:30,12112.40000,12145.90000,12111.40000,12141.60000,1258
2020.10.27,12:45,12141.40000,12178.50000,12125.40000,12173.00000,1421
2020.10.27,13:00,12172.50000,12176.50000,12152.50000,12168.70000,1258
2020.10.27,13:15,12168.50000,12177.00000,12153.70000,12162.50000,1019
2020.10.27,13:30,12162.20000,12172.50000,12160.20000,12168.40000,941
2020.10.27,13:45,12168.10000,12187.80000,12163.70000,12165.20000,928
2020.10.27,14:00,12165.50000,12169.50000,12143.70000,12150.70000,973
2020.10.27,14:15,12150.40000,12158.80000,12140.90000,12147.50000,851
2020.10.27,14:30,12146.80000,12158.90000,12136.90000,12139.90000,980
2020.10.27,14:45,12139.40000,12147.20000,12117.00000,12125.10000,938
2020.10.27,15:00,12125.40000,12135.10000,12111.70000,12125.10000,1044
2020.10.27,15:15,12125.60000,12130.20000,12111.80000,12118.20000,940
2020.10.27,15:30,12119.20000,12150.50000,12110.50000,12126.80000,1148
2020.10.27,15:45,12126.60000,12140.70000,12108.70000,12129.70000,1261
2020.10.27,16:00,12129.50000,12148.70000,12122.30000,12126.10000,1247
2020.10.27,16:15,12125.60000,12126.60000,12079.50000,12080.50000,1122
2020.10.27,16:30,12078.20000,12108.40000,12075.50000,12094.20000,1476
2020.10.27,16:45,12094.00000,12105.60000,12062.70000,12064.20000,1399
2020.10.27,17:00,12063.90000,12084.60000,12047.80000,12066.30000,1338
2020.10.27,17:15,12066.50000,12071.00000,12041.00000,12041.00000,1540
2020.10.27,17:30,12041.20000,12059.10000,12032.20000,12051.60000,1413
2020.10.27,17:45,12051.10000,12081.10000,12050.80000,12077.60000,924
2020.10.27,18:00,12078.10000,12086.00000,12055.90000,12058.40000,1009
2020.10.27,18:15,12057.90000,12095.50000,12052.90000,12072.50000,1143
2020.10.27,18:30,12071.80000,12076.90000,12029.40000,12031.40000,1145
2020.10.27,18:45,12031.10000,12034.40000,12015.60000,12028.40000,951
2020.10.27,19:00,12028.60000,12034.40000,12019.90000,12029.40000,832
2020.10.27,19:15,12029.10000,12048.90000,12026.90000,12048.40000,944
2020.10.27,19:30,12047.90000,12063.70000,12044.40000,12045.10000,850
2020.10.27,19:45,12044.40000,12059.10000,12039.60000,12040.90000,646
2020.10.27,20:00,12040.40000,12047.60000,12026.90000,12027.40000,781
2020.10.27,20:15,12027.90000,12027.90000,12002.80000,12012.10000,788
2020.10.27,20:30,12013.10000,12023.40000,12008.10000,12013.30000,682
2020.10.27,20:45,12013.10000,12016.80000,11993.80000,12014.60000,771
2020.10.27,21:00,12014.80000,12024.60000,12002.10000,12004.80000,624
2020.10.27,21:15,12005.10000,12024.60000,12002.30000,12023.30000,639
2020.10.27,21:30,12023.60000,12031.30000,12017.80000,12024.80000,689
2020.10.27,21:45,12024.60000,12027.30000,12002.80000,12015.10000,746
2020.10.27,22:00,12015.30000,12016.60000,12000.60000,12008.80000,279
2020.10.27,22:15,12009.80000,12014.60000,12007.80000,12008.60000,79
2020.10.27,22:30,12008.10000,12008.10000,11953.50000,11954.50000,340
2020.10.27,22:45,11954.80000,11956.50000,11940.20000,11950.00000,268
2020.10.28,00:00,11943.30000,11943.30000,11884.30000,11888.70000,382
2020.10.28,00:15,11887.90000,11894.10000,11874.60000,11876.40000,109
2020.10.28,00:30,11877.30000,11893.90000,11877.30000,11892.40000,125
2020.10.28,00:45,11891.50000,11893.30000,11883.10000,11886.60000,76
2020.10.28,01:00,11887.50000,11910.20000,11887.50000,11895.00000,137
2020.10.28,01:15,11894.60000,11900.80000,11894.60000,11899.00000,72
2020.10.28,01:30,11898.10000,11909.40000,11896.60000,11908.10000,101
2020.10.28,01:45,11907.20000,11912.50000,11899.60000,11911.00000,133
2020.10.28,03:00,11932.00000,11941.30000,11929.40000,11936.10000,353
2020.10.28,03:15,11936.00000,11939.50000,11928.90000,11936.20000,395
2020.10.28,03:30,11936.30000,11943.80000,11935.30000,11938.90000,369
2020.10.28,03:45,11938.80000,11945.90000,11917.60000,11921.30000,199
2020.10.28,04:00,11919.60000,11921.60000,11901.80000,11907.10000,124
2020.10.28,04:15,11906.80000,11907.30000,11891.50000,11903.80000,133
2020.10.28,04:30,11904.50000,11906.30000,11884.50000,11896.00000,137
2020.10.28,04:45,11896.30000,11899.00000,11888.80000,11891.80000,106
2020.10.28,05:00,11891.50000,11904.30000,11890.80000,11904.30000,120
2020.10.28,05:15,11905.00000,11907.30000,11898.50000,11901.30000,100
2020.10.28,05:30,11901.00000,11904.00000,11898.50000,11900.50000,97
2020.10.28,05:45,11901.50000,11910.80000,11901.30000,11907.50000,107
2020.10.28,06:00,11909.00000,11916.80000,11904.30000,11911.00000,66
2020.10.28,06:15,11911.50000,11913.00000,11907.00000,11908.80000,113
2020.10.28,06:30,11910.00000,11914.00000,11908.50000,11909.50000,49
2020.10.28,06:45,11907.00000,11913.80000,11906.50000,11912.30000,80
2020.10.28,07:00,11913.00000,11916.50000,11901.30000,11907.30000,115
2020.10.28,07:15,11908.30000,11910.30000,11903.30000,11903.50000,77
2020.10.28,07:30,11903.80000,11910.00000,11901.50000,11907.00000,93
2020.10.28,07:45,11906.80000,11910.50000,11906.00000,11907.30000,60
2020.10.28,08:00,11947.30000,11954.80000,11947.10000,11953.80000,39
2020.10.28,08:15,11954.30000,11961.30000,11954.30000,11960.10000,82
2020.10.28,08:30,11959.80000,11960.10000,11946.80000,11949.30000,76
2020.10.28,08:45,11950.30000,11954.60000,11925.50000,11926.00000,94
2020.10.28,09:00,11926.30000,11927.50000,11873.60000,11893.80000,228
2020.10.28,09:15,11895.10000,11901.60000,11874.30000,11874.30000,129
2020.10.28,09:30,11873.30000,11898.90000,11820.50000,11824.80000,111
2020.10.28,09:45,11824.50000,11830.50000,11818.50000,11827.00000,187
2020.10.28,10:00,11826.80000,11838.00000,11823.30000,11836.50000,214
2020.10.28,10:15,11837.00000,11838.00000,11829.00000,11832.00000,153
2020.10.28,10:30,11831.50000,11857.30000,11631.30000,11660.00000,2606
2020.10.28,10:45,11657.80000,11740.80000,11650.00000,11732.60000,2848
2020.10.28,11:00,11732.10000,11746.00000,11700.30000,11738.80000,2557
2020.10.28,11:15,11738.30000,11741.30000,11697.00000,11706.80000,2036
2020.10.28,11:30,11706.30000,11711.80000,11667.50000,11684.80000,1673
2020.10.28,11:45,11685.30000,11712.10000,11657.30000,11709.30000,1792
2020.10.28,12:00,11710.30000,11749.30000,11710.00000,11744.80000,1908
2020.10.28,12:15,11745.30000,11763.80000,11714.80000,11720.10000,1687
2020.10.28,12:30,11719.60000,11743.30000,11717.80000,11732.30000,1132
2020.10.28,12:45,11733.30000,11737.30000,11682.30000,11686.10000,1078
2020.10.28,13:00,11686.60000,11700.50000,11652.00000,11664.80000,1722
2020.10.28,13:15,11664.30000,11687.60000,11658.80000,11660.80000,1424
2020.10.28,13:30,11661.30000,11672.80000,11638.00000,11660.80000,1301
2020.10.28,13:45,11661.30000,11685.80000,11651.30000,11671.80000,1388
2020.10.28,14:00,11671.30000,11672.10000,11623.50000,11627.30000,1536
2020.10.28,14:15,11627.80000,11646.80000,11617.50000,11646.30000,1354
2020.10.28,14:30,11645.80000,11645.80000,11573.10000,11575.10000,1570
2020.10.28,14:45,11575.60000,11585.10000,11548.30000,11576.30000,2282
2020.10.28,15:00,11576.80000,11600.30000,11574.30000,11582.80000,1633
2020.10.28,15:15,11581.80000,11596.30000,11560.80000,11595.30000,1453
2020.10.28,15:30,11594.30000,11643.00000,11587.80000,11636.80000,3204
2020.10.28,15:45,11635.80000,11645.30000,11598.00000,11617.10000,2952
2020.10.28,16:00,11616.10000,11633.10000,11570.50000,11583.30000,3247
2020.10.28,16:15,11582.30000,11592.80000,11533.00000,11545.50000,3210
2020.10.28,16:30,11546.00000,11574.30000,11530.80000,11535.30000,3144
2020.10.28,16:45,11535.80000,11539.30000,11496.80000,11527.30000,3058
2020.10.28,17:00,11526.80000,11542.30000,11505.80000,11533.30000,3088
2020.10.28,17:15,11531.80000,11533.30000,11468.80000,11480.80000,2730
2020.10.28,17:30,11481.80000,11558.00000,11451.50000,11551.00000,2743
2020.10.28,17:45,11550.50000,11597.00000,11543.50000,11576.00000,2419
2020.10.28,18:00,11575.50000,11603.00000,11559.00000,11588.00000,2787
2020.10.28,18:15,11588.50000,11605.00000,11517.60000,11524.60000,2352
2020.10.28,18:30,11525.10000,11562.10000,11521.10000,11545.60000,2204
2020.10.28,18:45,11545.10000,11545.10000,11504.60000,11515.10000,1505
2020.10.28,19:00,11514.60000,11521.10000,11486.60000,11488.60000,1341
2020.10.28,19:15,11488.10000,11533.60000,11478.10000,11533.10000,1359
2020.10.28,19:30,11533.60000,11565.10000,11523.10000,11540.30000,1113
2020.10.28,19:45,11539.80000,11557.80000,11538.30000,11554.80000,1356
2020.10.28,20:00,11555.30000,11555.30000,11507.50000,11510.80000,1265
2020.10.28,20:15,11509.30000,11553.80000,11503.30000,11553.30000,1291
2020.10.28,20:30,11552.80000,11560.30000,11524.80000,11538.80000,1337
2020.10.28,20:45,11537.80000,11565.30000,11520.30000,11561.80000,1434
2020.10.28,21:00,11562.80000,11565.30000,11523.80000,11537.00000,1274
2020.10.28,21:15,11536.00000,11555.80000,11517.30000,11538.80000,1094
2020.10.28,21:30,11540.30000,11556.30000,11517.30000,11517.90000,1040
2020.10.28,21:45,11519.30000,11523.80000,11476.30000,11487.30000,1289
2020.10.28,22:00,11487.80000,11506.30000,11486.30000,11504.30000,642
2020.10.28,22:15,11505.80000,11517.30000,11505.80000,11512.80000,176
2020.10.28,22:30,11511.80000,11531.30000,11509.30000,11520.30000,209
